feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,layer,positive_mean,negative_mean,positive_minus_negative,ci_low,ci_high,se,z_value,p_value_two_sided,support,ci_method,hypothesis,aggregation
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,0,0.07280894361053944,0.00921138940623958,0.06359755420429986,0.061493858998658835,0.06570124940994088,0.0010733138804290905,59.253453592601225,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,1,0.06724401115124175,0.012434237103701305,0.05480977404754044,0.05315249931744083,0.056467048777640055,0.0008455483316834771,64.82157434858254,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,2,0.06453100101277418,0.015168326607532909,0.049362674405241266,0.048195559181319264,0.05052978962916327,0.0005954669509806125,82.89742079547995,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,3,0.05956341036269334,0.016372961804232207,0.04319044855846113,0.04212726588808823,0.04425363122883403,0.0005424401379453572,79.62251599237652,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,4,0.05430541448501067,0.017084256583907793,0.03722115790110288,0.03639640641245752,0.038045909389748236,0.0004207915758394677,88.4550928255816,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,5,0.05145848196426733,0.01983408381006644,0.03162439815420089,0.030865965159617037,0.03238283114878475,0.00038695560948155867,81.72616542908142,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,6,0.04860716472417252,0.02238925918301829,0.026217905541154232,0.02553077065658386,0.026905040425724603,0.00035057902273998536,74.78458162227042,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,7,0.045034289649957454,0.023226004419319025,0.02180828523063843,0.02119533592208951,0.022421234539187346,0.0003127292390555695,69.73535732219548,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,8,0.04050479213385299,0.025439702824219715,0.015065089309633274,0.01456003329986781,0.015570145319398739,0.0002576816376354415,58.46396137448803,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,9,0.036751749317498,0.02418999406216625,0.01256175525533175,0.012091180122702234,0.013032330387961265,0.00024008935338240588,52.32116742521201,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,10,0.034476205377857845,0.023682375567311745,0.0107938298105461,0.010288871709772019,0.011298787911320182,0.0002576316840684093,41.896360106391256,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv,11,0.032079489961028336,0.02211499395759862,0.009964496003429715,0.009461318800833608,0.010467673206025822,0.00025672306254903446,38.814183285642606,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Long tokens have higher geometry scores than short tokens.,token_weighted_positive_minus_negative
